complaint_type,complaint_desc,borough,count
Violation of Park Rules,Social Distancing,STATEN ISLAND,9
Violation of Park Rules,Social Distancing,Unspecified,3
Violation of Park Rules,Unauthorized Climbing,BRONX,1
Violation of Park Rules,Unauthorized Climbing,QUEENS,1
Violation of Park Rules,Unauthorized Posting of Signs,MANHATTAN,2
Violation of Park Rules,Unlicensed Vendors,BROOKLYN,4
Violation of Park Rules,Unlicensed Vendors,MANHATTAN,4
Violation of Park Rules,Unlicensed Vendors,QUEENS,1
Violation of Park Rules,Unsafe Use of Playground,BROOKLYN,2
Violation of Park Rules,Unsafe Use of Playground,MANHATTAN,3
Violation of Park Rules,Unsafe Use of Playground,QUEENS,5
Violation of Park Rules,Unsafe Use of Playground,STATEN ISLAND,1
WATER LEAK,DAMP SPOT,BRONX,10
WATER LEAK,DAMP SPOT,BROOKLYN,11
WATER LEAK,DAMP SPOT,MANHATTAN,5
WATER LEAK,DAMP SPOT,QUEENS,2
WATER LEAK,HEAVY FLOW,BRONX,50
WATER LEAK,HEAVY FLOW,BROOKLYN,46
WATER LEAK,HEAVY FLOW,MANHATTAN,30
WATER LEAK,HEAVY FLOW,QUEENS,7
WATER LEAK,HEAVY FLOW,STATEN ISLAND,4
WATER LEAK,SLOW LEAK,BRONX,30
WATER LEAK,SLOW LEAK,BROOKLYN,34
WATER LEAK,SLOW LEAK,MANHATTAN,20
WATER LEAK,SLOW LEAK,QUEENS,2
WATER LEAK,SLOW LEAK,STATEN ISLAND,3
Water Conservation,Illegal Use Of A Hydrant (CIN),BRONX,9
Water Conservation,Illegal Use Of A Hydrant (CIN),BROOKLYN,5
Water Conservation,Illegal Use Of A Hydrant (CIN),MANHATTAN,2
Water Conservation,Illegal Use Of A Hydrant (CIN),QUEENS,3
Water Conservation,Illegal Use Of A Hydrant (CIN),STATEN ISLAND,1
Water Conservation,Rooftank Leak Or Overflow (CKO),MANHATTAN,1
Water Conservation,Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Other (CWO),BRONX,1
Water Conservation,Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Other (CWO),QUEENS,3
Water Conservation,Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Private Residence (CWR),BRONX,2
Water Conservation,Wasting Faucets,Sinks,Flushometer,Urinal,Etc. - Private Residence (CWR),BROOKLYN,1
Water Conservation,Water Meter Broken/Leaking - Other (CMO),BROOKLYN,1
Water Conservation,Water Meter Broken/Leaking - Other (CMO),QUEENS,1
Water Conservation,Water Meter Broken/Leaking - Other (CMO),STATEN ISLAND,1
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),BRONX,1
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),BROOKLYN,6
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),MANHATTAN,2
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),QUEENS,7
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),STATEN ISLAND,5
Water Conservation,Water Meter Stolen/Missing - Private Residence (CLR),QUEENS,1
Water Quality,Clear Water With Organisms (Insects, Worms) (QE2),BROOKLYN,2
Water Quality,Clear Water With Other Particles (Use Comments) (QEZ),MANHATTAN,1
Water Quality,Cloudy Or Milky Water (QB1),BRONX,1
Water Quality,Cloudy Or Milky, Other (Use Comments) (QBZ),MANHATTAN,1
Water Quality,Other Water Problem (Use Comments) (QZZ),MANHATTAN,1
Water Quality,Taste/Odor, Bitter/Metallic (QA3),MANHATTAN,1
Water Quality,Taste/Odor, Bitter/Metallic (QA3),QUEENS,1
Water Quality,Taste/Odor, Chemical (QA2),MANHATTAN,1
Water Quality,Taste/Odor, Chemical (QA2),QUEENS,3
Water Quality,Taste/Odor, Chlorine (QA1),MANHATTAN,2
Water Quality,Taste/Odor, Musty/Stale (QA4),BRONX,1
Water Quality,Taste/Odor, Musty/Stale (QA4),BROOKLYN,1
Water Quality,Taste/Odor, Sewer (QA5),BROOKLYN,2
Water Quality,Taste/Odor, Sewer (QA5),QUEENS,2
Water Quality,unknown odor/taste in drinking water (QA6),BROOKLYN,1
Water Quality,unknown odor/taste in drinking water (QA6),MANHATTAN,1
Water Quality,unknown odor/taste in drinking water (QA6),QUEENS,1
Water Quality,unknown odor/taste in drinking water (QA6),STATEN ISLAND,1
Water System,Dirty Water (WE),BRONX,30
Water System,Dirty Water (WE),BROOKLYN,68
Water System,Dirty Water (WE),MANHATTAN,16
Water System,Dirty Water (WE),QUEENS,69
Water System,Dirty Water (WE),STATEN ISLAND,27
Water System,Excessive Water In Basement (WEFB),BRONX,5
Water System,Excessive Water In Basement (WEFB),BROOKLYN,2
Water System,Excessive Water In Basement (WEFB),MANHATTAN,1
Water System,Excessive Water In Basement (WEFB),QUEENS,1
Water System,Excessive Water In Basement (WEFB),STATEN ISLAND,1
Water System,Hydrant Defective (WC2),BRONX,5
Water System,Hydrant Defective (WC2),BROOKLYN,8
Water System,Hydrant Defective (WC2),MANHATTAN,10
Water System,Hydrant Defective (WC2),QUEENS,8
Water System,Hydrant Defective (WC2),STATEN ISLAND,2
Water System,Hydrant Knocked Over/Missing (WC),BRONX,2
Water System,Hydrant Knocked Over/Missing (WC),BROOKLYN,4
Water System,Hydrant Knocked Over/Missing (WC),MANHATTAN,1
Water System,Hydrant Knocked Over/Missing (WC),QUEENS,3
Water System,Hydrant Leaking (WC1),BRONX,19
Water System,Hydrant Leaking (WC1),BROOKLYN,14
Water System,Hydrant Leaking (WC1),MANHATTAN,21
Water System,Hydrant Leaking (WC1),QUEENS,27
Water System,Hydrant Leaking (WC1),STATEN ISLAND,23
Water System,Hydrant Locking Device Request (Use Comments) (WC5),BRONX,3
Water System,Hydrant Locking Device Request (Use Comments) (WC5),BROOKLYN,2
Water System,Hydrant Locking Device Request (Use Comments) (WC5),QUEENS,1
Water System,Hydrant Locking Device Request (Use Comments) (WC5),Unspecified,1
Water System,Hydrant Running (WC3),BRONX,44
Water System,Hydrant Running (WC3),BROOKLYN,34
Water System,Hydrant Running (WC3),MANHATTAN,33
Water System,Hydrant Running (WC3),QUEENS,39
Water System,Hydrant Running (WC3),STATEN ISLAND,10
Water System,Hydrant Running Full (WA4),BRONX,18
Water System,Hydrant Running Full (WA4),BROOKLYN,26
Water System,Hydrant Running Full (WA4),MANHATTAN,18
Water System,Hydrant Running Full (WA4),QUEENS,26
Water System,Hydrant Running Full (WA4),STATEN ISLAND,8
Water System,LOW WATER PRESSURE - WLWP,BRONX,3
Water System,LOW WATER PRESSURE - WLWP,BROOKLYN,7
Water System,LOW WATER PRESSURE - WLWP,QUEENS,10
Water System,LOW WATER PRESSURE - WLWP,STATEN ISLAND,2
Water System,Leak (Use Comments) (WA2),BRONX,13
Water System,Leak (Use Comments) (WA2),BROOKLYN,41
Water System,Leak (Use Comments) (WA2),MANHATTAN,15
Water System,Leak (Use Comments) (WA2),QUEENS,75
Water System,Leak (Use Comments) (WA2),STATEN ISLAND,20
Water System,No Water (WNW),BRONX,4
Water System,No Water (WNW),BROOKLYN,22
Water System,No Water (WNW),QUEENS,19
Water System,Other Water Problem (Use Comments) (WZZ),BRONX,1
Water System,Other Water Problem (Use Comments) (WZZ),BROOKLYN,7
Water System,Other Water Problem (Use Comments) (WZZ),QUEENS,1
Water System,Other Water Problem (Use Comments) (WZZ),STATEN ISLAND,3
Water System,Possible Water Main Break (Use Comments) (WA1),BRONX,2
Water System,Possible Water Main Break (Use Comments) (WA1),BROOKLYN,17
Water System,Possible Water Main Break (Use Comments) (WA1),MANHATTAN,5
Water System,Possible Water Main Break (Use Comments) (WA1),QUEENS,21
Water System,Possible Water Main Break (Use Comments) (WA1),STATEN ISLAND,3
Water System,Remove Hydrant Locking Device (WC6),MANHATTAN,1
