complaint_type,complaint_desc,borough,count
Consumer Complaint,Scrap Metal Processor,QUEENS,1
Consumer Complaint,Secondhand Dealer,BRONX,1
Consumer Complaint,Secondhand Dealer,BROOKLYN,2
Consumer Complaint,Secondhand Dealer,MANHATTAN,2
Consumer Complaint,Secondhand Dealer,QUEENS,3
Consumer Complaint,Sidewalk Cafe,BROOKLYN,6
Consumer Complaint,Sidewalk Cafe,MANHATTAN,25
Consumer Complaint,Sidewalk Cafe,QUEENS,8
Consumer Complaint,Sidewalk Cafe,STATEN ISLAND,2
Consumer Complaint,Stoop Line,BRONX,9
Consumer Complaint,Stoop Line,BROOKLYN,18
Consumer Complaint,Stoop Line,MANHATTAN,5
Consumer Complaint,Stoop Line,QUEENS,15
Consumer Complaint,Storage Warehouse,BRONX,4
Consumer Complaint,Storage Warehouse,BROOKLYN,5
Consumer Complaint,Storage Warehouse,MANHATTAN,1
Consumer Complaint,Storage Warehouse,QUEENS,7
Consumer Complaint,Storage Warehouse,STATEN ISLAND,1
Consumer Complaint,Street Fair Vendor,BRONX,2
Consumer Complaint,Street Fair Vendor,BROOKLYN,1
Consumer Complaint,Street Fair Vendor,MANHATTAN,5
Consumer Complaint,Street Fair Vendor,QUEENS,2
Consumer Complaint,Street Fair Vendor,STATEN ISLAND,1
Consumer Complaint,Tax Preparer,BRONX,9
Consumer Complaint,Tax Preparer,BROOKLYN,10
Consumer Complaint,Tax Preparer,MANHATTAN,7
Consumer Complaint,Tax Preparer,QUEENS,6
Consumer Complaint,Tax Preparer,STATEN ISLAND,4
Consumer Complaint,Ticket Broker,MANHATTAN,6
Consumer Complaint,Tour Company,BROOKLYN,1
Consumer Complaint,Tour Company,MANHATTAN,5
Consumer Complaint,Tour Company,QUEENS,2
Consumer Complaint,Tow Truck Company,BRONX,31
Consumer Complaint,Tow Truck Company,BROOKLYN,60
Consumer Complaint,Tow Truck Company,MANHATTAN,2
Consumer Complaint,Tow Truck Company,QUEENS,55
Consumer Complaint,Tow Truck Company,STATEN ISLAND,4
Consumer Complaint,Travel Agency,BROOKLYN,18
Consumer Complaint,Travel Agency,MANHATTAN,17
Consumer Complaint,Travel Agency,QUEENS,12
Cooling Tower,Unsanitary Condition,MANHATTAN,2
Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,BROOKLYN,9
Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,MANHATTAN,10
Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,QUEENS,4
Curb Condition,Broken Curb,BRONX,23
Curb Condition,Broken Curb,BROOKLYN,266
Curb Condition,Broken Curb,MANHATTAN,102
Curb Condition,Broken Curb,QUEENS,162
Curb Condition,Broken Curb,STATEN ISLAND,48
Curb Condition,Curb Defect-Metal Protruding,BRONX,13
Curb Condition,Curb Defect-Metal Protruding,BROOKLYN,35
Curb Condition,Curb Defect-Metal Protruding,MANHATTAN,9
Curb Condition,Curb Defect-Metal Protruding,QUEENS,38
Curb Condition,Curb Defect-Metal Protruding,STATEN ISLAND,9
Curb Condition,Defacement,BRONX,52
Curb Condition,Defacement,BROOKLYN,138
Curb Condition,Defacement,MANHATTAN,11
Curb Condition,Defacement,QUEENS,126
Curb Condition,Defacement,STATEN ISLAND,8
DEP Street Condition,Cave-in,MANHATTAN,1
DEP Street Condition,Cave-in,QUEENS,7
DEP Street Condition,Defective Catch Basin,MANHATTAN,2
DEP Street Condition,Defective Catch Basin,QUEENS,5
DEP Street Condition,Defective Hardware - DEP,BRONX,1
DEP Street Condition,Defective Manhole Cover,QUEENS,1
DEP Street Condition,Depression,QUEENS,15
DOOR/WINDOW,DOOR,BRONX,570
DOOR/WINDOW,DOOR,BROOKLYN,600
DOOR/WINDOW,DOOR,MANHATTAN,490
DOOR/WINDOW,DOOR,QUEENS,154
DOOR/WINDOW,DOOR,STATEN ISLAND,27
DOOR/WINDOW,DOOR FRAME,BRONX,99
DOOR/WINDOW,DOOR FRAME,BROOKLYN,78
DOOR/WINDOW,DOOR FRAME,MANHATTAN,41
DOOR/WINDOW,DOOR FRAME,QUEENS,16
DOOR/WINDOW,DOOR FRAME,STATEN ISLAND,5
DOOR/WINDOW,DOOR TO DUMBWAITER,BRONX,4
DOOR/WINDOW,DOOR TO DUMBWAITER,BROOKLYN,2
DOOR/WINDOW,DOOR TO DUMBWAITER,MANHATTAN,2
DOOR/WINDOW,WINDOW FRAME,BRONX,329
DOOR/WINDOW,WINDOW FRAME,BROOKLYN,304
DOOR/WINDOW,WINDOW FRAME,MANHATTAN,192
DOOR/WINDOW,WINDOW FRAME,QUEENS,113
DOOR/WINDOW,WINDOW FRAME,STATEN ISLAND,15
DOOR/WINDOW,WINDOW PANE,BRONX,80
DOOR/WINDOW,WINDOW PANE,BROOKLYN,53
DOOR/WINDOW,WINDOW PANE,MANHATTAN,31
DOOR/WINDOW,WINDOW PANE,QUEENS,18
DOOR/WINDOW,WINDOW PANE,STATEN ISLAND,4
Damaged Tree,Branch Cracked and Will Fall,BRONX,39
Damaged Tree,Branch Cracked and Will Fall,BROOKLYN,205
Damaged Tree,Branch Cracked and Will Fall,MANHATTAN,17
Damaged Tree,Branch Cracked and Will Fall,QUEENS,171
Damaged Tree,Branch Cracked and Will Fall,STATEN ISLAND,62
Damaged Tree,Branch Cracked and Will Fall,Unspecified,9
Damaged Tree,Branch or Limb Has Fallen Down,BRONX,53
Damaged Tree,Branch or Limb Has Fallen Down,BROOKLYN,377
Damaged Tree,Branch or Limb Has Fallen Down,MANHATTAN,27
Damaged Tree,Branch or Limb Has Fallen Down,QUEENS,378
Damaged Tree,Branch or Limb Has Fallen Down,STATEN ISLAND,103
Damaged Tree,Branch or Limb Has Fallen Down,Unspecified,13
Damaged Tree,Entire Tree Has Fallen Down,BRONX,36
Damaged Tree,Entire Tree Has Fallen Down,BROOKLYN,168
Damaged Tree,Entire Tree Has Fallen Down,MANHATTAN,12
Damaged Tree,Entire Tree Has Fallen Down,QUEENS,152
Damaged Tree,Entire Tree Has Fallen Down,STATEN ISLAND,46
Damaged Tree,Entire Tree Has Fallen Down,Unspecified,18
Damaged Tree,Tree Alive - in Poor Condition,BRONX,25
Damaged Tree,Tree Alive - in Poor Condition,BROOKLYN,57
Damaged Tree,Tree Alive - in Poor Condition,MANHATTAN,22
Damaged Tree,Tree Alive - in Poor Condition,QUEENS,103
Damaged Tree,Tree Alive - in Poor Condition,STATEN ISLAND,34
Damaged Tree,Tree Alive - in Poor Condition,Unspecified,6
Damaged Tree,Tree Leaning/Uprooted,BRONX,45
Damaged Tree,Tree Leaning/Uprooted,BROOKLYN,102
Damaged Tree,Tree Leaning/Uprooted,MANHATTAN,38
Damaged Tree,Tree Leaning/Uprooted,QUEENS,135
Damaged Tree,Tree Leaning/Uprooted,STATEN ISLAND,44
Damaged Tree,Tree Leaning/Uprooted,Unspecified,6
Damaged Tree,Tree Trunk Split,BRONX,9
Damaged Tree,Tree Trunk Split,BROOKLYN,15
Damaged Tree,Tree Trunk Split,QUEENS,12
Damaged Tree,Tree Trunk Split,STATEN ISLAND,3
Damaged Tree,Tree Trunk Split,Unspecified,1
Day Care,Other,BRONX,27
Day Care,Other,BROOKLYN,23
Day Care,Other,MANHATTAN,19
Day Care,Other,QUEENS,22
Day Care,Other,STATEN ISLAND,2
Day Care,Unlicensed Day Care,BROOKLYN,4
Day Care,Unlicensed Day Care,MANHATTAN,2
Day Care,Unlicensed Day Care,QUEENS,7
Day Care,Unlicensed Day Care,STATEN ISLAND,1
Dead/Dying Tree,Planted Less Than 2 Years Ago,BRONX,7
Dead/Dying Tree,Planted Less Than 2 Years Ago,BROOKLYN,24
Dead/Dying Tree,Planted Less Than 2 Years Ago,MANHATTAN,7
Dead/Dying Tree,Planted Less Than 2 Years Ago,QUEENS,10
Dead/Dying Tree,Planted Less Than 2 Years Ago,STATEN ISLAND,6
Dead/Dying Tree,Planted More Than 2 Years Ago,BRONX,62
Dead/Dying Tree,Planted More Than 2 Years Ago,BROOKLYN,178
Dead/Dying Tree,Planted More Than 2 Years Ago,MANHATTAN,28
Dead/Dying Tree,Planted More Than 2 Years Ago,QUEENS,335
Dead/Dying Tree,Planted More Than 2 Years Ago,STATEN ISLAND,115
Dead/Dying Tree,Planted More Than 2 Years Ago,Unspecified,18
Dept of Investigations,Integrity Complaint Referral,BRONX,2
Dept of Investigations,Integrity Complaint Referral,BROOKLYN,1
Derelict Bicycle,14B Derelict Bicycle,BRONX,18
Derelict Bicycle,14B Derelict Bicycle,BROOKLYN,173
Derelict Bicycle,14B Derelict Bicycle,MANHATTAN,179
Derelict Bicycle,14B Derelict Bicycle,QUEENS,52
Derelict Bicycle,14B Derelict Bicycle,STATEN ISLAND,3
Derelict Vehicles,14 Derelict Vehicles,BRONX,1309
Derelict Vehicles,14 Derelict Vehicles,BROOKLYN,3011
Derelict Vehicles,14 Derelict Vehicles,MANHATTAN,228
Derelict Vehicles,14 Derelict Vehicles,QUEENS,2375
Derelict Vehicles,14 Derelict Vehicles,STATEN ISLAND,357
Derelict Vehicles,14 Derelict Vehicles,Unspecified,29
Dirty Conditions,E1 Improper Disposal,BRONX,65
Dirty Conditions,E1 Improper Disposal,BROOKLYN,183
Dirty Conditions,E1 Improper Disposal,MANHATTAN,72
Dirty Conditions,E1 Improper Disposal,QUEENS,161
Dirty Conditions,E1 Improper Disposal,STATEN ISLAND,30
Dirty Conditions,E11 Litter Surveillance,BROOKLYN,2
Dirty Conditions,E11 Litter Surveillance,MANHATTAN,1
Dirty Conditions,E11 Litter Surveillance,QUEENS,1
Dirty Conditions,E12 Illegal Dumping Surveillance,BRONX,2
Dirty Conditions,E12 Illegal Dumping Surveillance,QUEENS,1
Dirty Conditions,E15 Illegal Postering,BRONX,11
Dirty Conditions,E15 Illegal Postering,BROOKLYN,161
Dirty Conditions,E15 Illegal Postering,MANHATTAN,54
Dirty Conditions,E15 Illegal Postering,QUEENS,189
Dirty Conditions,E15 Illegal Postering,STATEN ISLAND,29
Dirty Conditions,E15 Illegal Postering,Unspecified,43
Dirty Conditions,E1A Litter Basket / Improper Use,BRONX,6
Dirty Conditions,E1A Litter Basket / Improper Use,BROOKLYN,9
Dirty Conditions,E1A Litter Basket / Improper Use,MANHATTAN,6
Dirty Conditions,E1A Litter Basket / Improper Use,QUEENS,16
Dirty Conditions,E1A Litter Basket / Improper Use,STATEN ISLAND,4
Dirty Conditions,E1A Litter Basket / Improper Use,Unspecified,1
Dirty Conditions,E2 Receptacle Violation,BRONX,18
Dirty Conditions,E2 Receptacle Violation,BROOKLYN,78
Dirty Conditions,E2 Receptacle Violation,MANHATTAN,38
Dirty Conditions,E2 Receptacle Violation,QUEENS,38
Dirty Conditions,E2 Receptacle Violation,STATEN ISLAND,26
Dirty Conditions,E2 Receptacle Violation,Unspecified,1
Dirty Conditions,E3 Dirty Sidewalk,BRONX,307
Dirty Conditions,E3 Dirty Sidewalk,BROOKLYN,727
Dirty Conditions,E3 Dirty Sidewalk,MANHATTAN,291
Dirty Conditions,E3 Dirty Sidewalk,QUEENS,416
Dirty Conditions,E3 Dirty Sidewalk,STATEN ISLAND,322
Dirty Conditions,E3 Dirty Sidewalk,Unspecified,13
Dirty Conditions,E3A Dirty Area/Alleyway,BRONX,159
Dirty Conditions,E3A Dirty Area/Alleyway,BROOKLYN,250
Dirty Conditions,E3A Dirty Area/Alleyway,MANHATTAN,37
Dirty Conditions,E3A Dirty Area/Alleyway,QUEENS,307
Dirty Conditions,E3A Dirty Area/Alleyway,STATEN ISLAND,156
Dirty Conditions,E3A Dirty Area/Alleyway,Unspecified,1
Dirty Conditions,E4 18" Law,BRONX,10
Dirty Conditions,E4 18" Law,BROOKLYN,33
Dirty Conditions,E4 18" Law,MANHATTAN,7
Dirty Conditions,E4 18" Law,QUEENS,40
Dirty Conditions,E4 18" Law,STATEN ISLAND,140
Dirty Conditions,E4 18" Law,Unspecified,2
Dirty Conditions,E5 Loose Rubbish,BRONX,21
Dirty Conditions,E5 Loose Rubbish,BROOKLYN,52
Dirty Conditions,E5 Loose Rubbish,MANHATTAN,25
Dirty Conditions,E5 Loose Rubbish,QUEENS,43
Dirty Conditions,E5 Loose Rubbish,STATEN ISLAND,20
Dirty Conditions,E8 Canine Violation,BRONX,136
Dirty Conditions,E8 Canine Violation,BROOKLYN,170
Dirty Conditions,E8 Canine Violation,MANHATTAN,74
Dirty Conditions,E8 Canine Violation,QUEENS,151
Dirty Conditions,E8 Canine Violation,STATEN ISLAND,35
Dirty Conditions,E8 Canine Violation,Unspecified,10
Disorderly Youth,Nuisance/Truant,BROOKLYN,3
Disorderly Youth,Nuisance/Truant,MANHATTAN,2
Disorderly Youth,Nuisance/Truant,QUEENS,4
Disorderly Youth,Playing in Unsuitable Place,BRONX,1
Disorderly Youth,Playing in Unsuitable Place,BROOKLYN,3
Disorderly Youth,Playing in Unsuitable Place,MANHATTAN,3
Disorderly Youth,Playing in Unsuitable Place,QUEENS,1
Disorderly Youth,Playing in Unsuitable Place,STATEN ISLAND,2
Drinking,After Hours - Licensed Est,BRONX,5
Drinking,After Hours - Licensed Est,BROOKLYN,35
Drinking,After Hours - Licensed Est,MANHATTAN,12
Drinking,After Hours - Licensed Est,QUEENS,35
Drinking,After Hours - Licensed Est,STATEN ISLAND,1
Drinking,In Public,BRONX,12
Drinking,In Public,BROOKLYN,33
Drinking,In Public,MANHATTAN,13
Drinking,In Public,QUEENS,41
Drinking,Underage - Licensed Est,BRONX,22
Drinking,Underage - Licensed Est,BROOKLYN,26
Drinking,Underage - Licensed Est,MANHATTAN,19
Drinking,Underage - Licensed Est,QUEENS,33
Drinking,Underage - Licensed Est,STATEN ISLAND,4
Drinking Water,Illness Caused by Drinking Water,BRONX,6
Drinking Water,Illness Caused by Drinking Water,BROOKLYN,15
Drinking Water,Illness Caused by Drinking Water,MANHATTAN,13
Drinking Water,Illness Caused by Drinking Water,QUEENS,7
Drinking Water,Illness Caused by Drinking Water,STATEN ISLAND,7
Drug Activity,Use Indoor,BRONX,117
Drug Activity,Use Indoor,BROOKLYN,103
Drug Activity,Use Indoor,MANHATTAN,99
Drug Activity,Use Indoor,QUEENS,86
Drug Activity,Use Indoor,STATEN ISLAND,13
Drug Activity,Use Outside,BRONX,17
Drug Activity,Use Outside,BROOKLYN,57
Drug Activity,Use Outside,MANHATTAN,64
Drug Activity,Use Outside,QUEENS,90
Drug Activity,Use Outside,STATEN ISLAND,13
ELECTRIC,LIGHTING,BRONX,89
ELECTRIC,LIGHTING,BROOKLYN,69
ELECTRIC,LIGHTING,MANHATTAN,51
ELECTRIC,LIGHTING,QUEENS,26
ELECTRIC,LIGHTING,STATEN ISLAND,11
ELECTRIC,NO LIGHTING,BRONX,197
ELECTRIC,NO LIGHTING,BROOKLYN,206
ELECTRIC,NO LIGHTING,MANHATTAN,139
ELECTRIC,NO LIGHTING,QUEENS,95
ELECTRIC,NO LIGHTING,STATEN ISLAND,20
ELECTRIC,OUTLET/SWITCH,BRONX,101
ELECTRIC,OUTLET/SWITCH,BROOKLYN,123
ELECTRIC,OUTLET/SWITCH,MANHATTAN,68
ELECTRIC,OUTLET/SWITCH,QUEENS,51
ELECTRIC,OUTLET/SWITCH,STATEN ISLAND,9
ELECTRIC,POWER OUTAGE,BRONX,202
ELECTRIC,POWER OUTAGE,BROOKLYN,227
ELECTRIC,POWER OUTAGE,MANHATTAN,72
ELECTRIC,POWER OUTAGE,QUEENS,110
ELECTRIC,POWER OUTAGE,STATEN ISLAND,39
ELECTRIC,WIRING,BRONX,52
ELECTRIC,WIRING,BROOKLYN,68
ELECTRIC,WIRING,MANHATTAN,45
ELECTRIC,WIRING,QUEENS,30
ELECTRIC,WIRING,STATEN ISLAND,16
ELEVATOR,MAINTENANCE,BRONX,54
ELEVATOR,MAINTENANCE,BROOKLYN,57
ELEVATOR,MAINTENANCE,MANHATTAN,38
ELEVATOR,MAINTENANCE,QUEENS,23
ELEVATOR,MAINTENANCE,STATEN ISLAND,4
Electrical,Electrical Wiring Defective/Exposed,BRONX,35
Electrical,Electrical Wiring Defective/Exposed,BROOKLYN,93
Electrical,Electrical Wiring Defective/Exposed,MANHATTAN,55
Electrical,Electrical Wiring Defective/Exposed,QUEENS,112
Electrical,Electrical Wiring Defective/Exposed,STATEN ISLAND,34
Electrical,Electrical Wiring Defective/Exposed,Unspecified,2
Elevator,Elevator - Multiple Devices On Property,BRONX,308
Elevator,Elevator - Multiple Devices On Property,BROOKLYN,242
Elevator,Elevator - Multiple Devices On Property,MANHATTAN,391
Elevator,Elevator - Multiple Devices On Property,QUEENS,149
Elevator,Elevator - Multiple Devices On Property,STATEN ISLAND,17
Elevator,Elevator - Single Device On Property/No Alternate Service,BRONX,630
Elevator,Elevator - Single Device On Property/No Alternate Service,BROOKLYN,623
Elevator,Elevator - Single Device On Property/No Alternate Service,MANHATTAN,560
Elevator,Elevator - Single Device On Property/No Alternate Service,QUEENS,237
Elevator,Elevator - Single Device On Property/No Alternate Service,STATEN ISLAND,9
Emergency Response Team (ERT),After Hours Work - Illegal,BRONX,46
Emergency Response Team (ERT),After Hours Work - Illegal,BROOKLYN,312
Emergency Response Team (ERT),After Hours Work - Illegal,MANHATTAN,239
Emergency Response Team (ERT),After Hours Work - Illegal,QUEENS,144
Emergency Response Team (ERT),After Hours Work - Illegal,STATEN ISLAND,29
Emergency Response Team (ERT),After Hours Work - Illegal,Unspecified,1
Emergency Response Team (ERT),Lights From Parking Lot Shining On Building,BRONX,2
Emergency Response Team (ERT),Lights From Parking Lot Shining On Building,BROOKLYN,19
Emergency Response Team (ERT),Lights From Parking Lot Shining On Building,MANHATTAN,6
Emergency Response Team (ERT),Lights From Parking Lot Shining On Building,QUEENS,6
Emergency Response Team (ERT),Lights From Parking Lot Shining On Building,STATEN ISLAND,1
Employee Behavior,CP1 Employee Behavior-Bcc,MANHATTAN,1
Executive Inspections,Enforcement Work Order (DOB),BROOKLYN,2
FHV Licensee Complaint,Licensee Complaint,MANHATTAN,1
FLOORING/STAIRS,FLOOR,BRONX,547
FLOORING/STAIRS,FLOOR,BROOKLYN,407
FLOORING/STAIRS,FLOOR,MANHATTAN,328
FLOORING/STAIRS,FLOOR,QUEENS,112
FLOORING/STAIRS,FLOOR,STATEN ISLAND,31
FLOORING/STAIRS,STAIRS,BRONX,31
FLOORING/STAIRS,STAIRS,BROOKLYN,30
FLOORING/STAIRS,STAIRS,MANHATTAN,18
FLOORING/STAIRS,STAIRS,QUEENS,10
FLOORING/STAIRS,STAIRS,STATEN ISLAND,6
Facades,Facade (LL11/98)- Unsafe Notification,MANHATTAN,1
Ferry Complaint,Announcements,Unspecified,2
Ferry Complaint,Cleanliness,Unspecified,15
Ferry Complaint,Delays,MANHATTAN,1
Ferry Complaint,Delays,Unspecified,3
Ferry Complaint,Disruptive Passenger,Unspecified,3
Ferry Complaint,General Complaint,Unspecified,32
Ferry Complaint,Homeless Issue,Unspecified,13
Ferry Complaint,Restrooms,Unspecified,4
Ferry Inquiry,General Inquiry,Unspecified,1
Ferry Inquiry,Lost and Found,STATEN ISLAND,2
Ferry Inquiry,Lost and Found,Unspecified,61
Ferry Permit,Performance,Unspecified,5
Food Establishment,Allergy Information,BRONX,1
Food Establishment,Allergy Information,BROOKLYN,4
Food Establishment,Allergy Information,MANHATTAN,4
Food Establishment,Allergy Information,QUEENS,3
Food Establishment,Allergy Information,Unspecified,2
Food Establishment,Bare Hands in Contact w/ Food,BRONX,36
Food Establishment,Bare Hands in Contact w/ Food,BROOKLYN,69
Food Establishment,Bare Hands in Contact w/ Food,MANHATTAN,90
Food Establishment,Bare Hands in Contact w/ Food,QUEENS,68
Food Establishment,Bare Hands in Contact w/ Food,STATEN ISLAND,9
Food Establishment,Bare Hands in Contact w/ Food,Unspecified,22
Food Establishment,Dishwashing/Utensils,BROOKLYN,6
Food Establishment,Dishwashing/Utensils,MANHATTAN,8
Food Establishment,Dishwashing/Utensils,QUEENS,5
Food Establishment,Dishwashing/Utensils,STATEN ISLAND,1
Food Establishment,Facility Construction,BRONX,3
Food Establishment,Facility Construction,BROOKLYN,12
Food Establishment,Facility Construction,MANHATTAN,14
Food Establishment,Facility Construction,QUEENS,13
Food Establishment,Facility Construction,STATEN ISLAND,1
Food Establishment,Facility Construction,Unspecified,3
Food Establishment,Food Contains Foreign Object,BRONX,19
Food Establishment,Food Contains Foreign Object,BROOKLYN,16
Food Establishment,Food Contains Foreign Object,MANHATTAN,31
Food Establishment,Food Contains Foreign Object,QUEENS,20
Food Establishment,Food Contains Foreign Object,STATEN ISLAND,5
Food Establishment,Food Contains Foreign Object,Unspecified,7
Food Establishment,Food Contaminated,BRONX,29
Food Establishment,Food Contaminated,BROOKLYN,51
Food Establishment,Food Contaminated,MANHATTAN,55
Food Establishment,Food Contaminated,QUEENS,49
Food Establishment,Food Contaminated,STATEN ISLAND,5
Food Establishment,Food Contaminated,Unspecified,13
Food Establishment,Food Preparation Location,BRONX,6
Food Establishment,Food Preparation Location,BROOKLYN,12
Food Establishment,Food Preparation Location,MANHATTAN,11
Food Establishment,Food Preparation Location,QUEENS,9
Food Establishment,Food Preparation Location,STATEN ISLAND,3
Food Establishment,Food Preparation Location,Unspecified,6
Food Establishment,Food Protection,BRONX,11
Food Establishment,Food Protection,BROOKLYN,20
Food Establishment,Food Protection,MANHATTAN,28
Food Establishment,Food Protection,QUEENS,16
Food Establishment,Food Protection,STATEN ISLAND,16
Food Establishment,Food Protection,Unspecified,2
Food Establishment,Food Spoiled,BRONX,25
Food Establishment,Food Spoiled,BROOKLYN,56
Food Establishment,Food Spoiled,MANHATTAN,46
Food Establishment,Food Spoiled,QUEENS,51
Food Establishment,Food Spoiled,STATEN ISLAND,6
Food Establishment,Food Spoiled,Unspecified,13
Food Establishment,Food Temperature,BRONX,3
Food Establishment,Food Temperature,BROOKLYN,13
Food Establishment,Food Temperature,MANHATTAN,20
Food Establishment,Food Temperature,QUEENS,11
Food Establishment,Food Temperature,STATEN ISLAND,6
Food Establishment,Food Temperature,Unspecified,2
Food Establishment,Food Worker Activity,BRONX,1
Food Establishment,Food Worker Activity,BROOKLYN,5
Food Establishment,Food Worker Activity,MANHATTAN,4
Food Establishment,Food Worker Activity,QUEENS,1
Food Establishment,Food Worker Activity,Unspecified,2
Food Establishment,Food Worker Hygiene,BRONX,6
Food Establishment,Food Worker Hygiene,BROOKLYN,23
Food Establishment,Food Worker Hygiene,MANHATTAN,25
Food Establishment,Food Worker Hygiene,QUEENS,20
Food Establishment,Food Worker Hygiene,STATEN ISLAND,3
Food Establishment,Food Worker Hygiene,Unspecified,11
Food Establishment,Food Worker Illness,BRONX,5
Food Establishment,Food Worker Illness,BROOKLYN,4
Food Establishment,Food Worker Illness,MANHATTAN,7
Food Establishment,Food Worker Illness,QUEENS,4
Food Establishment,Food Worker Illness,Unspecified,1
Food Establishment,Handwashing,BRONX,3
Food Establishment,Handwashing,BROOKLYN,3
Food Establishment,Handwashing,MANHATTAN,20
Food Establishment,Handwashing,QUEENS,6
Food Establishment,Handwashing,Unspecified,3
Food Establishment,Kitchen/Food Prep Area,BRONX,6
Food Establishment,Kitchen/Food Prep Area,BROOKLYN,18
Food Establishment,Kitchen/Food Prep Area,MANHATTAN,15
Food Establishment,Kitchen/Food Prep Area,QUEENS,10
Food Establishment,Kitchen/Food Prep Area,STATEN ISLAND,1
Food Establishment,Kitchen/Food Prep Area,Unspecified,5
Food Establishment,Letter Grading,BRONX,13
Food Establishment,Letter Grading,BROOKLYN,52
Food Establishment,Letter Grading,MANHATTAN,71
Food Establishment,Letter Grading,QUEENS,21
Food Establishment,Letter Grading,STATEN ISLAND,10
Food Establishment,Letter Grading,Unspecified,8
Food Establishment,Lighting,BROOKLYN,1
Food Establishment,No Permit or License,BRONX,10
