complaint_type,complaint_desc,borough,count
Consumer Complaint,Home Improvement Contractor,Unspecified,15
Consumer Complaint,Horse Drawn Carriage,MANHATTAN,1
Consumer Complaint,Hotel,BRONX,7
Consumer Complaint,Hotel,BROOKLYN,21
Consumer Complaint,Hotel,MANHATTAN,51
Consumer Complaint,Hotel,QUEENS,43
Consumer Complaint,Immigration Services,BRONX,1
Consumer Complaint,Immigration Services,QUEENS,4
Consumer Complaint,Jewelry Appraiser,BRONX,4
Consumer Complaint,Jewelry Appraiser,BROOKLYN,1
Consumer Complaint,Jewelry Appraiser,MANHATTAN,2
Consumer Complaint,Jewelry Appraiser,QUEENS,2
Consumer Complaint,Laundry,BRONX,31
Consumer Complaint,Laundry,BROOKLYN,87
Consumer Complaint,Laundry,MANHATTAN,50
Consumer Complaint,Laundry,QUEENS,80
Consumer Complaint,Laundry,STATEN ISLAND,11
Consumer Complaint,Locksmith,BRONX,17
Consumer Complaint,Locksmith,BROOKLYN,12
Consumer Complaint,Locksmith,MANHATTAN,5
Consumer Complaint,Locksmith,QUEENS,2
Consumer Complaint,Locksmith,Unspecified,1
Consumer Complaint,Mail Order,BRONX,16
Consumer Complaint,Mail Order,BROOKLYN,15
Consumer Complaint,Mail Order,MANHATTAN,16
Consumer Complaint,Mail Order,QUEENS,15
Consumer Complaint,Mail Order,STATEN ISLAND,3
Consumer Complaint,Newsstand,BRONX,1
Consumer Complaint,Newsstand,BROOKLYN,2
Consumer Complaint,Newsstand,MANHATTAN,4
Consumer Complaint,Newsstand,QUEENS,1
Consumer Complaint,Other,BRONX,66
Consumer Complaint,Other,BROOKLYN,125
Consumer Complaint,Other,MANHATTAN,98
Consumer Complaint,Other,QUEENS,110
Consumer Complaint,Other,STATEN ISLAND,12
Consumer Complaint,Pawn Broker,BRONX,27
Consumer Complaint,Pawn Broker,BROOKLYN,11
Consumer Complaint,Pawn Broker,MANHATTAN,16
Consumer Complaint,Pawn Broker,QUEENS,6
Consumer Complaint,Pawn Broker,STATEN ISLAND,4
Consumer Complaint,Pedicab,BRONX,1
Consumer Complaint,Pedicab,BROOKLYN,1
Consumer Complaint,Pedicab,MANHATTAN,1
Consumer Complaint,Pool/Billiard Hall,BRONX,1
Consumer Complaint,Pregnancy Services Center,BROOKLYN,1
Consumer Complaint,Pregnancy Services Center,MANHATTAN,2
Consumer Complaint,Pregnancy Services Center,QUEENS,2
Consumer Complaint,Process Server,MANHATTAN,2
Consumer Complaint,Professional Photographer,BROOKLYN,1
Consumer Complaint,Professional Photographer,STATEN ISLAND,1
Consumer Complaint,Public Event,BRONX,2
Consumer Complaint,Rental Hall,BRONX,15
Consumer Complaint,Rental Hall,BROOKLYN,24
Consumer Complaint,Rental Hall,MANHATTAN,4
Consumer Complaint,Rental Hall,QUEENS,34
Consumer Complaint,Rental Hall,STATEN ISLAND,3
Consumer Complaint,Restaurant,BRONX,43
Consumer Complaint,Restaurant,BROOKLYN,71
Consumer Complaint,Restaurant,MANHATTAN,61
Consumer Complaint,Restaurant,QUEENS,68
Consumer Complaint,Restaurant,STATEN ISLAND,14
Consumer Complaint,Retail Store,BRONX,2918
Consumer Complaint,Retail Store,BROOKLYN,4273
Consumer Complaint,Retail Store,MANHATTAN,2913
Consumer Complaint,Retail Store,QUEENS,3172
Consumer Complaint,Retail Store,STATEN ISLAND,471
Consumer Complaint,Retail Store,Unspecified,3
Consumer Complaint,Scale Dealer/Repairer,BRONX,4
Consumer Complaint,Scale Dealer/Repairer,BROOKLYN,5
Consumer Complaint,Scale Dealer/Repairer,MANHATTAN,1
Consumer Complaint,Scale Dealer/Repairer,QUEENS,6
Consumer Complaint,Scrap Metal Processor,BRONX,5
Consumer Complaint,Scrap Metal Processor,QUEENS,3
Consumer Complaint,Secondhand Dealer,BRONX,9
Consumer Complaint,Secondhand Dealer,BROOKLYN,9
Consumer Complaint,Secondhand Dealer,MANHATTAN,4
Consumer Complaint,Secondhand Dealer,QUEENS,9
Consumer Complaint,Secondhand Dealer,STATEN ISLAND,4
Consumer Complaint,Sidewalk Cafe,BRONX,94
Consumer Complaint,Sidewalk Cafe,BROOKLYN,390
Consumer Complaint,Sidewalk Cafe,MANHATTAN,745
Consumer Complaint,Sidewalk Cafe,QUEENS,417
Consumer Complaint,Sidewalk Cafe,STATEN ISLAND,32
Consumer Complaint,Sidewalk Cafe,Unspecified,3
Consumer Complaint,Spanish Speaking Business,BROOKLYN,1
Consumer Complaint,Stoop Line,BRONX,24
Consumer Complaint,Stoop Line,BROOKLYN,84
Consumer Complaint,Stoop Line,MANHATTAN,47
Consumer Complaint,Stoop Line,QUEENS,83
Consumer Complaint,Stoop Line,STATEN ISLAND,1
Consumer Complaint,Storage Warehouse,BRONX,24
Consumer Complaint,Storage Warehouse,BROOKLYN,22
Consumer Complaint,Storage Warehouse,MANHATTAN,10
Consumer Complaint,Storage Warehouse,QUEENS,13
Consumer Complaint,Storage Warehouse,STATEN ISLAND,3
Consumer Complaint,Street Fair Vendor,BRONX,4
Consumer Complaint,Street Fair Vendor,BROOKLYN,9
Consumer Complaint,Street Fair Vendor,MANHATTAN,5
Consumer Complaint,Street Fair Vendor,QUEENS,16
Consumer Complaint,Street Fair Vendor,STATEN ISLAND,1
Consumer Complaint,Tax Preparer,BRONX,27
Consumer Complaint,Tax Preparer,BROOKLYN,19
Consumer Complaint,Tax Preparer,MANHATTAN,21
Consumer Complaint,Tax Preparer,QUEENS,16
Consumer Complaint,Tax Preparer,STATEN ISLAND,2
Consumer Complaint,Ticket Broker,BROOKLYN,3
Consumer Complaint,Ticket Broker,MANHATTAN,9
Consumer Complaint,Tour Company,BRONX,1
Consumer Complaint,Tour Company,BROOKLYN,2
Consumer Complaint,Tour Company,MANHATTAN,17
Consumer Complaint,Tour Company,QUEENS,4
Consumer Complaint,Tour Company,STATEN ISLAND,1
Consumer Complaint,Tow Truck Company,BRONX,64
Consumer Complaint,Tow Truck Company,BROOKLYN,92
Consumer Complaint,Tow Truck Company,MANHATTAN,6
Consumer Complaint,Tow Truck Company,QUEENS,99
Consumer Complaint,Tow Truck Company,STATEN ISLAND,16
Consumer Complaint,Travel Agency,BRONX,5
Consumer Complaint,Travel Agency,BROOKLYN,25
Consumer Complaint,Travel Agency,MANHATTAN,31
Consumer Complaint,Travel Agency,QUEENS,50
Consumer Complaint,Travel Agency,STATEN ISLAND,1
Consumer Complaint,Used Gun Dealer,BRONX,3
Consumer Complaint,Used Gun Dealer,BROOKLYN,1
Consumer Complaint,Utility Company,BROOKLYN,1
Consumer Complaint,Vocational or Trade School,MANHATTAN,1
Consumer Complaint,Vocational or Trade School,QUEENS,1
Cooling Tower,Broken/Defective,BRONX,1
Cooling Tower,Broken/Defective,BROOKLYN,3
Cooling Tower,Broken/Defective,MANHATTAN,4
Cooling Tower,Broken/Defective,QUEENS,8
Cooling Tower,Unsanitary Condition,BROOKLYN,2
Cooling Tower,Unsanitary Condition,MANHATTAN,3
Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,BRONX,3
Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,BROOKLYN,21
Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,MANHATTAN,11
Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,QUEENS,13
Cranes and Derricks,Crane/Suspension Scaffold - No Permit/License/Cert./Unsafe/Illegal,STATEN ISLAND,1
Curb Condition,Broken Curb,BRONX,90
Curb Condition,Broken Curb,BROOKLYN,693
Curb Condition,Broken Curb,MANHATTAN,258
Curb Condition,Broken Curb,QUEENS,574
Curb Condition,Broken Curb,STATEN ISLAND,137
Curb Condition,Broken Curb,Unspecified,3
Curb Condition,Curb Defect-Metal Protruding,BRONX,10
Curb Condition,Curb Defect-Metal Protruding,BROOKLYN,47
Curb Condition,Curb Defect-Metal Protruding,MANHATTAN,24
Curb Condition,Curb Defect-Metal Protruding,QUEENS,60
Curb Condition,Curb Defect-Metal Protruding,STATEN ISLAND,26
Curb Condition,Curb Violation,BRONX,1
Curb Condition,Curb Violation,BROOKLYN,1
Curb Condition,Curb Violation,STATEN ISLAND,1
Curb Condition,Defacement,BRONX,100
Curb Condition,Defacement,BROOKLYN,218
Curb Condition,Defacement,MANHATTAN,72
Curb Condition,Defacement,QUEENS,310
Curb Condition,Defacement,STATEN ISLAND,13
Curb Condition,Defacement,Unspecified,1
DEP Street Condition,Asphalt Around Manhole Cover,QUEENS,1
DEP Street Condition,Cave-in,BRONX,2
DEP Street Condition,Cave-in,BROOKLYN,1
DEP Street Condition,Cave-in,QUEENS,8
DEP Street Condition,Defective Catch Basin,BROOKLYN,1
DEP Street Condition,Defective Catch Basin,QUEENS,2
DEP Street Condition,Defective Hardware - DEP,BRONX,1
DEP Street Condition,Defective Hardware - DEP,QUEENS,1
DEP Street Condition,Defective Manhole Cover,QUEENS,1
DOOR/WINDOW,DOOR,BRONX,1588
DOOR/WINDOW,DOOR,BROOKLYN,1577
DOOR/WINDOW,DOOR,MANHATTAN,1105
DOOR/WINDOW,DOOR,QUEENS,535
DOOR/WINDOW,DOOR,STATEN ISLAND,101
DOOR/WINDOW,DOOR FRAME,BRONX,269
DOOR/WINDOW,DOOR FRAME,BROOKLYN,229
DOOR/WINDOW,DOOR FRAME,MANHATTAN,149
DOOR/WINDOW,DOOR FRAME,QUEENS,83
DOOR/WINDOW,DOOR FRAME,STATEN ISLAND,23
DOOR/WINDOW,DOOR TO DUMBWAITER,BRONX,22
DOOR/WINDOW,DOOR TO DUMBWAITER,BROOKLYN,10
DOOR/WINDOW,DOOR TO DUMBWAITER,MANHATTAN,4
DOOR/WINDOW,WINDOW FRAME,BRONX,962
DOOR/WINDOW,WINDOW FRAME,BROOKLYN,955
DOOR/WINDOW,WINDOW FRAME,MANHATTAN,510
DOOR/WINDOW,WINDOW FRAME,QUEENS,314
DOOR/WINDOW,WINDOW FRAME,STATEN ISLAND,48
DOOR/WINDOW,WINDOW PANE,BRONX,273
DOOR/WINDOW,WINDOW PANE,BROOKLYN,199
DOOR/WINDOW,WINDOW PANE,MANHATTAN,100
DOOR/WINDOW,WINDOW PANE,QUEENS,80
DOOR/WINDOW,WINDOW PANE,STATEN ISLAND,14
DSNY Spillage,4 DSNY Spillage,BRONX,1
DSNY Spillage,4 DSNY Spillage,QUEENS,1
Damaged Tree,Branch Cracked and Will Fall,BRONX,817
Damaged Tree,Branch Cracked and Will Fall,BROOKLYN,3057
Damaged Tree,Branch Cracked and Will Fall,MANHATTAN,406
Damaged Tree,Branch Cracked and Will Fall,QUEENS,3724
Damaged Tree,Branch Cracked and Will Fall,STATEN ISLAND,987
Damaged Tree,Branch Cracked and Will Fall,Unspecified,312
Damaged Tree,Branch or Limb Has Fallen Down,BRONX,1868
Damaged Tree,Branch or Limb Has Fallen Down,BROOKLYN,8122
Damaged Tree,Branch or Limb Has Fallen Down,MANHATTAN,835
Damaged Tree,Branch or Limb Has Fallen Down,QUEENS,10211
Damaged Tree,Branch or Limb Has Fallen Down,STATEN ISLAND,2007
Damaged Tree,Branch or Limb Has Fallen Down,Unspecified,1054
Damaged Tree,Entire Tree Has Fallen Down,BRONX,2392
Damaged Tree,Entire Tree Has Fallen Down,BROOKLYN,6170
Damaged Tree,Entire Tree Has Fallen Down,MANHATTAN,1013
Damaged Tree,Entire Tree Has Fallen Down,QUEENS,9896
Damaged Tree,Entire Tree Has Fallen Down,STATEN ISLAND,2100
Damaged Tree,Entire Tree Has Fallen Down,Unspecified,1649
Damaged Tree,Tree Alive - in Poor Condition,BRONX,201
Damaged Tree,Tree Alive - in Poor Condition,BROOKLYN,575
Damaged Tree,Tree Alive - in Poor Condition,MANHATTAN,120
Damaged Tree,Tree Alive - in Poor Condition,QUEENS,1105
Damaged Tree,Tree Alive - in Poor Condition,STATEN ISLAND,335
Damaged Tree,Tree Alive - in Poor Condition,Unspecified,61
Damaged Tree,Tree Leaning/Uprooted,BRONX,315
Damaged Tree,Tree Leaning/Uprooted,BROOKLYN,937
Damaged Tree,Tree Leaning/Uprooted,MANHATTAN,147
Damaged Tree,Tree Leaning/Uprooted,QUEENS,1763
Damaged Tree,Tree Leaning/Uprooted,STATEN ISLAND,538
Damaged Tree,Tree Leaning/Uprooted,Unspecified,111
Damaged Tree,Tree Trunk Split,BRONX,83
Damaged Tree,Tree Trunk Split,BROOKLYN,184
Damaged Tree,Tree Trunk Split,MANHATTAN,35
Damaged Tree,Tree Trunk Split,QUEENS,300
Damaged Tree,Tree Trunk Split,STATEN ISLAND,83
Damaged Tree,Tree Trunk Split,Unspecified,16
Day Care,Day Care Facility,BRONX,37
Day Care,Day Care Facility,BROOKLYN,83
Day Care,Day Care Facility,MANHATTAN,34
Day Care,Day Care Facility,QUEENS,159
Day Care,Day Care Facility,STATEN ISLAND,22
Day Care,Day Care Facility,Unspecified,39
Day Care,Other,BRONX,10
Day Care,Other,BROOKLYN,35
Day Care,Other,MANHATTAN,15
Day Care,Other,QUEENS,36
Day Care,Other,STATEN ISLAND,5
Day Care,Summer Camp,BRONX,5
Day Care,Summer Camp,BROOKLYN,23
Day Care,Summer Camp,MANHATTAN,2
Day Care,Summer Camp,QUEENS,14
Day Care,Summer Camp,STATEN ISLAND,6
Day Care,Summer Camp,Unspecified,15
Day Care,Unlicensed Day Care,BRONX,5
Day Care,Unlicensed Day Care,BROOKLYN,12
Day Care,Unlicensed Day Care,MANHATTAN,4
Day Care,Unlicensed Day Care,QUEENS,15
Day Care,Unlicensed Day Care,STATEN ISLAND,4
Dead/Dying Tree,Planted Less Than 2 Years Ago,BRONX,41
Dead/Dying Tree,Planted Less Than 2 Years Ago,BROOKLYN,147
Dead/Dying Tree,Planted Less Than 2 Years Ago,MANHATTAN,45
Dead/Dying Tree,Planted Less Than 2 Years Ago,QUEENS,144
Dead/Dying Tree,Planted Less Than 2 Years Ago,STATEN ISLAND,56
Dead/Dying Tree,Planted Less Than 2 Years Ago,Unspecified,9
Dead/Dying Tree,Planted More Than 2 Years Ago,BRONX,489
Dead/Dying Tree,Planted More Than 2 Years Ago,BROOKLYN,1419
Dead/Dying Tree,Planted More Than 2 Years Ago,MANHATTAN,278
Dead/Dying Tree,Planted More Than 2 Years Ago,QUEENS,2865
Dead/Dying Tree,Planted More Than 2 Years Ago,STATEN ISLAND,988
Dead/Dying Tree,Planted More Than 2 Years Ago,Unspecified,143
Dept of Investigations,Integrity Complaint Referral,BRONX,4
Dept of Investigations,Integrity Complaint Referral,QUEENS,1
Dept of Investigations,Integrity Complaint Referral,STATEN ISLAND,2
Derelict Bicycle,14B Derelict Bicycle,BRONX,66
Derelict Bicycle,14B Derelict Bicycle,BROOKLYN,318
Derelict Bicycle,14B Derelict Bicycle,MANHATTAN,299
Derelict Bicycle,14B Derelict Bicycle,QUEENS,78
Derelict Bicycle,14B Derelict Bicycle,STATEN ISLAND,2
Derelict Bicycle,14B Derelict Bicycle,Unspecified,1
Derelict Vehicles,14 Derelict Vehicles,BRONX,2537
Derelict Vehicles,14 Derelict Vehicles,BROOKLYN,4662
Derelict Vehicles,14 Derelict Vehicles,MANHATTAN,515
Derelict Vehicles,14 Derelict Vehicles,QUEENS,5038
Derelict Vehicles,14 Derelict Vehicles,STATEN ISLAND,659
Derelict Vehicles,14 Derelict Vehicles,Unspecified,67
Dirty Conditions,E1 Improper Disposal,BRONX,337
Dirty Conditions,E1 Improper Disposal,BROOKLYN,817
Dirty Conditions,E1 Improper Disposal,MANHATTAN,356
Dirty Conditions,E1 Improper Disposal,QUEENS,646
Dirty Conditions,E1 Improper Disposal,STATEN ISLAND,130
Dirty Conditions,E1 Improper Disposal,Unspecified,3
Dirty Conditions,E11 Litter Surveillance,BROOKLYN,1
Dirty Conditions,E11 Litter Surveillance,QUEENS,1
Dirty Conditions,E12 Illegal Dumping Surveillance,BRONX,2
Dirty Conditions,E12 Illegal Dumping Surveillance,BROOKLYN,6
Dirty Conditions,E12 Illegal Dumping Surveillance,QUEENS,4
Dirty Conditions,E12 Illegal Dumping Surveillance,STATEN ISLAND,1
Dirty Conditions,E13 Throw-Out,BROOKLYN,1
Dirty Conditions,E13 Throw-Out,QUEENS,1
Dirty Conditions,E15 Illegal Postering,BRONX,15
Dirty Conditions,E15 Illegal Postering,BROOKLYN,265
Dirty Conditions,E15 Illegal Postering,MANHATTAN,45
Dirty Conditions,E15 Illegal Postering,QUEENS,223
Dirty Conditions,E15 Illegal Postering,STATEN ISLAND,90
Dirty Conditions,E15 Illegal Postering,Unspecified,3
Dirty Conditions,E1A Litter Basket / Improper Use,BRONX,23
Dirty Conditions,E1A Litter Basket / Improper Use,BROOKLYN,56
Dirty Conditions,E1A Litter Basket / Improper Use,MANHATTAN,39
Dirty Conditions,E1A Litter Basket / Improper Use,QUEENS,81
Dirty Conditions,E1A Litter Basket / Improper Use,STATEN ISLAND,6
Dirty Conditions,E1A Litter Basket / Improper Use,Unspecified,4
Dirty Conditions,E2 Receptacle Violation,BRONX,74
Dirty Conditions,E2 Receptacle Violation,BROOKLYN,274
Dirty Conditions,E2 Receptacle Violation,MANHATTAN,108
Dirty Conditions,E2 Receptacle Violation,QUEENS,157
Dirty Conditions,E2 Receptacle Violation,STATEN ISLAND,68
Dirty Conditions,E2 Receptacle Violation,Unspecified,5
Dirty Conditions,E3 Dirty Sidewalk,BRONX,1334
Dirty Conditions,E3 Dirty Sidewalk,BROOKLYN,2252
Dirty Conditions,E3 Dirty Sidewalk,MANHATTAN,1102
Dirty Conditions,E3 Dirty Sidewalk,QUEENS,1600
Dirty Conditions,E3 Dirty Sidewalk,STATEN ISLAND,388
Dirty Conditions,E3 Dirty Sidewalk,Unspecified,36
Dirty Conditions,E3A Dirty Area/Alleyway,BRONX,447
Dirty Conditions,E3A Dirty Area/Alleyway,BROOKLYN,866
Dirty Conditions,E3A Dirty Area/Alleyway,MANHATTAN,110
Dirty Conditions,E3A Dirty Area/Alleyway,QUEENS,1119
Dirty Conditions,E3A Dirty Area/Alleyway,STATEN ISLAND,359
Dirty Conditions,E3A Dirty Area/Alleyway,Unspecified,6
Dirty Conditions,E4 18" Law,BRONX,42
Dirty Conditions,E4 18" Law,BROOKLYN,101
Dirty Conditions,E4 18" Law,MANHATTAN,39
Dirty Conditions,E4 18" Law,QUEENS,131
Dirty Conditions,E4 18" Law,STATEN ISLAND,229
Dirty Conditions,E4 18" Law,Unspecified,2
Dirty Conditions,E5 Loose Rubbish,BRONX,113
Dirty Conditions,E5 Loose Rubbish,BROOKLYN,305
Dirty Conditions,E5 Loose Rubbish,MANHATTAN,144
Dirty Conditions,E5 Loose Rubbish,QUEENS,191
Dirty Conditions,E5 Loose Rubbish,STATEN ISLAND,50
Dirty Conditions,E8 Canine Violation,BRONX,135
Dirty Conditions,E8 Canine Violation,BROOKLYN,142
Dirty Conditions,E8 Canine Violation,MANHATTAN,56
Dirty Conditions,E8 Canine Violation,QUEENS,132
Dirty Conditions,E8 Canine Violation,STATEN ISLAND,33
Dirty Conditions,E8 Canine Violation,Unspecified,5
Disorderly Youth,Nuisance/Truant,BRONX,7
Disorderly Youth,Nuisance/Truant,BROOKLYN,8
Disorderly Youth,Nuisance/Truant,MANHATTAN,7
Disorderly Youth,Nuisance/Truant,QUEENS,13
Disorderly Youth,Nuisance/Truant,STATEN ISLAND,2
Disorderly Youth,Playing in Unsuitable Place,BRONX,12
Disorderly Youth,Playing in Unsuitable Place,BROOKLYN,10
Disorderly Youth,Playing in Unsuitable Place,MANHATTAN,9
Disorderly Youth,Playing in Unsuitable Place,QUEENS,9
Disorderly Youth,Playing in Unsuitable Place,STATEN ISLAND,3
Drinking,After Hours - Licensed Est,BRONX,22
Drinking,After Hours - Licensed Est,BROOKLYN,54
Drinking,After Hours - Licensed Est,MANHATTAN,56
Drinking,After Hours - Licensed Est,QUEENS,75
Drinking,After Hours - Licensed Est,STATEN ISLAND,6
Drinking,After Hours - Licensed Est,Unspecified,1
Drinking,In Public,BRONX,519
Drinking,In Public,BROOKLYN,474
Drinking,In Public,MANHATTAN,371
Drinking,In Public,QUEENS,508
Drinking,In Public,STATEN ISLAND,28
Drinking,In Public,Unspecified,2
Drinking,Underage - Licensed Est,BRONX,18
Drinking,Underage - Licensed Est,BROOKLYN,54
Drinking,Underage - Licensed Est,MANHATTAN,25
Drinking,Underage - Licensed Est,QUEENS,58
Drinking,Underage - Licensed Est,STATEN ISLAND,7
Drinking Water,Illness Caused by Drinking Water,BRONX,17
Drinking Water,Illness Caused by Drinking Water,BROOKLYN,36
Drinking Water,Illness Caused by Drinking Water,MANHATTAN,14
Drinking Water,Illness Caused by Drinking Water,QUEENS,31
Drinking Water,Illness Caused by Drinking Water,STATEN ISLAND,5
Drug Activity,Use Indoor,BRONX,315
Drug Activity,Use Indoor,BROOKLYN,220
Drug Activity,Use Indoor,MANHATTAN,154
Drug Activity,Use Indoor,QUEENS,180
Drug Activity,Use Indoor,STATEN ISLAND,43
Drug Activity,Use Indoor,Unspecified,2
Drug Activity,Use Outside,BRONX,285
Drug Activity,Use Outside,BROOKLYN,404
Drug Activity,Use Outside,MANHATTAN,460
Drug Activity,Use Outside,QUEENS,411
Drug Activity,Use Outside,STATEN ISLAND,90
ELECTRIC,LIGHTING,BRONX,385
ELECTRIC,LIGHTING,BROOKLYN,332
ELECTRIC,LIGHTING,MANHATTAN,148
ELECTRIC,LIGHTING,QUEENS,98
ELECTRIC,LIGHTING,STATEN ISLAND,18
ELECTRIC,NO LIGHTING,BRONX,537
ELECTRIC,NO LIGHTING,BROOKLYN,582
ELECTRIC,NO LIGHTING,MANHATTAN,250
ELECTRIC,NO LIGHTING,QUEENS,313
ELECTRIC,NO LIGHTING,STATEN ISLAND,45
ELECTRIC,OUTLET/SWITCH,BRONX,530
ELECTRIC,OUTLET/SWITCH,BROOKLYN,454
ELECTRIC,OUTLET/SWITCH,MANHATTAN,275
ELECTRIC,OUTLET/SWITCH,QUEENS,180
ELECTRIC,OUTLET/SWITCH,STATEN ISLAND,54
ELECTRIC,POWER OUTAGE,BRONX,1115
ELECTRIC,POWER OUTAGE,BROOKLYN,837
ELECTRIC,POWER OUTAGE,MANHATTAN,358
ELECTRIC,POWER OUTAGE,QUEENS,544
ELECTRIC,POWER OUTAGE,STATEN ISLAND,131
ELECTRIC,WIRING,BRONX,248
ELECTRIC,WIRING,BROOKLYN,307
ELECTRIC,WIRING,MANHATTAN,132
ELECTRIC,WIRING,QUEENS,103
ELECTRIC,WIRING,STATEN ISLAND,25
ELEVATOR,MAINTENANCE,BRONX,215
ELEVATOR,MAINTENANCE,BROOKLYN,195
ELEVATOR,MAINTENANCE,MANHATTAN,96
ELEVATOR,MAINTENANCE,QUEENS,83
ELEVATOR,MAINTENANCE,STATEN ISLAND,6
Electrical,Electrical Wiring Defective/Exposed,BRONX,111
Electrical,Electrical Wiring Defective/Exposed,BROOKLYN,246
Electrical,Electrical Wiring Defective/Exposed,MANHATTAN,84
Electrical,Electrical Wiring Defective/Exposed,QUEENS,389
Electrical,Electrical Wiring Defective/Exposed,STATEN ISLAND,91
Electrical,Electrical Wiring Defective/Exposed,Unspecified,4
Elevator,Elevator - Multiple Devices On Property,BRONX,671
Elevator,Elevator - Multiple Devices On Property,BROOKLYN,638
Elevator,Elevator - Multiple Devices On Property,MANHATTAN,584
Elevator,Elevator - Multiple Devices On Property,QUEENS,306
Elevator,Elevator - Multiple Devices On Property,STATEN ISLAND,33
Elevator,Elevator - Single Device On Property/No Alternate Service,BRONX,1171
Elevator,Elevator - Single Device On Property/No Alternate Service,BROOKLYN,1069
Elevator,Elevator - Single Device On Property/No Alternate Service,MANHATTAN,1219
Elevator,Elevator - Single Device On Property/No Alternate Service,QUEENS,491
Elevator,Elevator - Single Device On Property/No Alternate Service,STATEN ISLAND,29
Elevator,Elevator - Single Device On Property/No Alternate Service,Unspecified,1
Emergency Response Team (ERT),After Hours Work - Illegal,BRONX,88
Emergency Response Team (ERT),After Hours Work - Illegal,BROOKLYN,560
Emergency Response Team (ERT),After Hours Work - Illegal,MANHATTAN,398
Emergency Response Team (ERT),After Hours Work - Illegal,QUEENS,309
Emergency Response Team (ERT),After Hours Work - Illegal,STATEN ISLAND,43
Emergency Response Team (ERT),Lights From Parking Lot Shining On Building,BRONX,3
